time,open,high,low,close,volume,symbol,name
2019-12-18,696.98,700.81,696.7,697.29,18045940,VNFIN,Tài chính
2019-12-19,697.62,699.24,692.14,692.57,21416780,VNFIN,Tài chính
2019-12-20,692.57,701.48,692.38,701.48,17877240,VNFIN,Tài chính
2019-12-23,704.87,710.43,703.52,707.93,25508940,VNFIN,Tài chính
2019-12-24,708.38,708.91,703.28,705.54,15357960,VNFIN,Tài chính
2019-12-25,705.08,709.25,704.23,707.4,17206430,VNFIN,Tài chính
2019-12-26,707.4,708.75,704.27,705.98,15505710,VNFIN,Tài chính
2019-12-27,705.72,710.04,703.47,710.04,16340100,VNFIN,Tài chính
2019-12-30,710.04,718.16,710.04,715.35,27211500,VNFIN,Tài chính
2019-12-31,715.43,718.57,713.16,716.52,17706540,VNFIN,Tài chính
2020-01-02,716.41,725.53,714.26,725.53,19935440,VNFIN,Tài chính
